Time(Iteration),CascadeUCB
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,1.0
7,1.0
8,1.0
9,1.0
10,2.0
11,2.0
12,2.0
13,2.0
14,2.0
15,3.0
16,3.0
17,3.0
18,3.0
19,3.0
20,3.0
21,4.0
22,4.0
23,4.0
24,4.0
25,4.0
26,4.0
27,4.0
28,4.0
29,5.0
30,5.0
31,5.0
32,6.0
33,7.0
34,7.0
35,7.0
36,7.0
37,8.0
38,8.0
39,8.0
40,8.0
41,8.0
42,8.0
43,10.0
44,11.0
45,11.0
46,11.0
47,12.0
48,12.0
49,12.0
50,12.0
51,13.0
52,13.0
53,13.0
54,13.0
55,15.0
56,15.0
57,15.0
58,16.0
59,16.0
60,16.0
61,16.0
62,18.0
63,18.0
64,19.0
65,20.0
66,21.0
67,21.0
68,22.0
69,23.0
70,23.0
71,23.0
72,24.0
73,24.0
74,24.0
75,25.0
76,27.0
77,27.0
78,27.0
79,27.0
80,27.0
81,27.0
82,28.0
83,28.0
84,28.0
85,28.0
86,28.0
87,28.0
88,29.0
89,29.0
90,29.0
91,29.0
92,29.0
93,29.0
94,30.0
95,31.0
96,32.0
97,32.0
98,32.0
99,32.0
100,33.0
101,33.0
102,33.0
103,33.0
104,34.0
105,34.0
106,34.0
107,34.0
108,34.0
109,34.0
110,34.0
111,34.0
112,34.0
113,34.0
114,34.0
115,36.0
116,36.0
117,38.0
118,39.0
119,39.0
120,40.0
121,40.0
122,41.0
123,41.0
124,41.0
125,41.0
126,41.0
127,41.0
128,41.0
129,41.0
130,41.0
131,42.0
132,43.0
133,44.0
134,44.0
135,44.0
136,44.0
137,44.0
138,44.0
139,45.0
140,45.0
141,45.0
142,46.0
143,46.0
144,47.0
145,47.0
146,47.0
147,47.0
148,47.0
149,47.0
150,48.0
151,48.0
152,48.0
153,48.0
154,48.0
155,48.0
156,48.0
157,48.0
158,50.0
159,50.0
160,50.0
161,50.0
162,50.0
163,51.0
164,53.0
165,54.0
166,54.0
167,55.0
168,56.0
169,57.0
170,57.0
171,58.0
172,59.0
173,59.0
174,60.0
175,60.0
176,60.0
177,60.0
178,60.0
179,60.0
180,60.0
181,60.0
182,62.0
183,62.0
184,63.0
185,63.0
186,63.0
187,63.0
188,64.0
189,65.0
190,65.0
191,66.0
192,68.0
193,68.0
194,68.0
195,68.0
196,69.0
197,69.0
198,69.0
199,69.0
200,69.0
201,69.0
202,69.0
203,69.0
204,70.0
205,71.0
206,71.0
207,72.0
208,73.0
209,74.0
210,75.0
211,75.0
212,75.0
213,75.0
214,75.0
215,75.0
216,75.0
217,75.0
218,77.0
219,77.0
220,77.0
221,77.0
222,77.0
223,77.0
224,78.0
225,78.0
226,79.0
227,79.0
228,79.0
229,81.0
230,83.0
231,83.0
232,83.0
233,83.0
234,86.0
235,86.0
236,86.0
237,86.0
238,86.0
239,87.0
240,88.0
241,89.0
242,89.0
243,89.0
244,89.0
245,91.0
246,91.0
247,91.0
248,91.0
249,91.0
250,91.0
251,92.0
252,92.0
253,92.0
254,92.0
255,92.0
256,92.0
257,93.0
258,93.0
259,93.0
260,93.0
261,93.0
262,93.0
263,93.0
264,93.0
265,93.0
266,93.0
267,93.0
268,93.0
269,93.0
270,93.0
271,93.0
272,93.0
273,93.0
274,93.0
275,93.0
276,93.0
277,94.0
278,94.0
279,95.0
280,95.0
281,95.0
282,95.0
283,95.0
284,95.0
285,95.0
286,95.0
287,96.0
288,96.0
289,96.0
290,97.0
291,97.0
292,97.0
293,97.0
294,97.0
295,97.0
296,99.0
297,99.0
298,99.0
299,99.0
300,99.0
301,99.0
302,100.0
303,101.0
304,101.0
305,102.0
306,103.0
307,103.0
308,103.0
309,103.0
310,103.0
311,103.0
312,104.0
313,104.0
314,104.0
315,104.0
316,104.0
317,104.0
318,104.0
319,104.0
320,104.0
321,104.0
322,104.0
323,104.0
324,104.0
325,105.0
326,105.0
327,105.0
328,105.0
329,106.0
330,106.0
331,106.0
332,106.0
333,106.0
334,106.0
335,106.0
336,106.0
337,106.0
338,107.0
339,108.0
340,109.0
341,109.0
342,109.0
343,109.0
344,109.0
345,109.0
346,109.0
347,109.0
348,109.0
349,109.0
350,109.0
351,109.0
352,109.0
353,109.0
354,109.0
355,109.0
356,109.0
357,109.0
358,110.0
359,110.0
360,110.0
361,110.0
362,110.0
363,110.0
364,110.0
365,110.0
366,110.0
367,110.0
368,110.0
369,110.0
370,110.0
371,110.0
372,110.0
373,110.0
374,110.0
375,110.0
376,110.0
377,110.0
378,110.0
379,111.0
380,111.0
381,112.0
382,113.0
383,113.0
384,113.0
385,113.0
386,113.0
387,114.0
388,114.0
389,114.0
390,114.0
391,114.0
392,114.0
393,114.0
394,114.0
395,114.0
396,114.0
397,114.0
398,114.0
399,114.0
400,114.0
401,114.0
402,114.0
403,115.0
404,115.0
405,115.0
406,116.0
407,116.0
408,116.0
409,116.0
410,117.0
411,117.0
412,117.0
413,117.0
414,117.0
415,117.0
416,118.0
417,118.0
418,120.0
419,120.0
420,120.0
421,120.0
422,120.0
423,121.0
424,121.0
425,121.0
426,121.0
427,121.0
428,121.0
429,121.0
430,121.0
431,122.0
432,123.0
433,123.0
434,123.0
435,123.0
436,123.0
437,124.0
438,124.0
439,124.0
440,124.0
441,125.0
442,125.0
443,125.0
444,125.0
445,125.0
446,125.0
447,125.0
448,125.0
449,125.0
450,125.0
451,125.0
452,127.0
453,127.0
454,127.0
455,128.0
456,128.0
457,128.0
458,128.0
459,128.0
460,128.0
461,128.0
462,128.0
463,128.0
464,128.0
465,128.0
466,128.0
467,128.0
468,128.0
469,128.0
470,128.0
471,128.0
472,128.0
473,128.0
474,129.0
475,129.0
476,130.0
477,131.0
478,131.0
479,131.0
480,131.0
481,131.0
482,131.0
483,131.0
484,131.0
485,131.0
486,131.0
487,131.0
488,131.0
489,131.0
490,131.0
491,131.0
492,131.0
493,132.0
494,132.0
495,132.0
496,132.0
497,132.0
498,132.0
499,132.0
500,132.0
501,132.0
502,132.0
503,132.0
504,132.0
505,132.0
506,132.0
507,132.0
508,132.0
509,132.0
510,132.0
511,133.0
512,133.0
513,134.0
514,134.0
515,134.0
516,135.0
517,135.0
518,135.0
519,135.0
520,135.0
521,135.0
522,135.0
523,135.0
524,135.0
525,135.0
526,135.0
527,135.0
528,135.0
529,135.0
530,135.0
531,135.0
532,135.0
533,136.0
534,136.0
535,136.0
536,137.0
537,137.0
538,138.0
539,138.0
540,138.0
541,138.0
542,138.0
543,138.0
544,138.0
545,138.0
546,138.0
547,138.0
548,139.0
549,139.0
550,139.0
551,139.0
552,139.0
553,139.0
554,139.0
555,139.0
556,139.0
557,139.0
558,139.0
559,139.0
560,140.0
561,140.0
562,140.0
563,140.0
564,140.0
565,140.0
566,140.0
567,140.0
568,140.0
569,140.0
