Time(Iteration),CascadeUCB
0,0.0
1,1.0
2,1.0
3,1.0
4,1.0
5,1.0
6,1.0
7,1.0
8,1.0
9,1.0
10,1.0
11,1.0
12,1.0
13,1.0
14,2.0
15,2.0
16,2.0
17,4.0
18,4.0
19,5.0
20,5.0
21,5.0
22,5.0
23,5.0
24,6.0
25,6.0
26,6.0
27,6.0
28,6.0
29,6.0
30,6.0
31,6.0
32,6.0
33,6.0
34,7.0
35,7.0
36,8.0
37,8.0
38,8.0
39,8.0
40,8.0
41,9.0
42,9.0
43,9.0
44,9.0
45,9.0
46,9.0
47,10.0
48,10.0
49,10.0
50,11.0
51,13.0
52,13.0
53,13.0
54,14.0
55,14.0
56,14.0
57,14.0
58,14.0
59,15.0
60,15.0
61,15.0
62,15.0
63,15.0
64,15.0
65,15.0
66,16.0
67,17.0
68,17.0
69,17.0
70,19.0
71,19.0
72,19.0
73,20.0
74,20.0
75,20.0
76,20.0
77,21.0
78,21.0
79,22.0
80,23.0
81,25.0
82,26.0
83,26.0
84,27.0
85,27.0
86,27.0
87,27.0
88,27.0
89,27.0
90,27.0
91,27.0
92,28.0
93,28.0
94,28.0
95,29.0
96,29.0
97,29.0
98,30.0
99,30.0
100,30.0
101,30.0
102,30.0
103,30.0
104,30.0
105,30.0
106,30.0
107,30.0
108,30.0
109,30.0
110,30.0
111,30.0
112,30.0
113,30.0
114,31.0
115,31.0
116,33.0
117,34.0
118,34.0
119,34.0
120,35.0
121,35.0
122,35.0
123,35.0
124,35.0
125,35.0
126,35.0
127,35.0
128,35.0
129,35.0
130,35.0
131,35.0
132,35.0
133,35.0
134,35.0
135,35.0
136,35.0
137,35.0
138,35.0
139,35.0
140,35.0
141,35.0
142,35.0
143,37.0
144,37.0
145,37.0
146,37.0
147,37.0
148,37.0
149,37.0
150,38.0
151,38.0
152,40.0
153,40.0
154,40.0
155,40.0
156,40.0
157,40.0
158,40.0
159,40.0
160,40.0
161,41.0
162,41.0
163,41.0
164,41.0
165,41.0
166,41.0
167,42.0
168,42.0
169,43.0
170,43.0
171,43.0
172,43.0
173,43.0
174,43.0
175,43.0
176,44.0
177,45.0
178,46.0
179,46.0
180,46.0
181,47.0
182,47.0
183,47.0
184,47.0
185,47.0
186,47.0
187,47.0
188,48.0
189,48.0
190,48.0
191,48.0
192,48.0
193,48.0
194,48.0
195,48.0
196,48.0
197,49.0
198,49.0
199,49.0
200,49.0
201,50.0
202,50.0
203,50.0
204,50.0
205,51.0
206,53.0
207,53.0
208,54.0
209,54.0
210,54.0
211,54.0
212,55.0
213,55.0
214,56.0
215,56.0
216,56.0
217,56.0
218,56.0
219,56.0
220,56.0
221,57.0
222,58.0
223,58.0
224,58.0
225,58.0
226,58.0
227,58.0
228,58.0
229,58.0
230,58.0
231,58.0
232,59.0
233,62.0
234,63.0
235,64.0
236,65.0
237,65.0
238,65.0
239,65.0
240,65.0
241,65.0
242,65.0
243,66.0
244,66.0
245,66.0
246,67.0
247,67.0
248,68.0
249,68.0
250,68.0
251,68.0
252,68.0
253,68.0
254,68.0
255,69.0
256,69.0
257,69.0
258,69.0
259,70.0
260,70.0
261,70.0
262,70.0
263,70.0
264,70.0
265,70.0
266,70.0
267,70.0
268,70.0
269,70.0
270,70.0
271,70.0
272,70.0
273,70.0
274,70.0
275,71.0
276,71.0
277,72.0
278,72.0
279,72.0
280,72.0
281,72.0
282,72.0
283,73.0
284,73.0
285,74.0
286,74.0
287,74.0
288,74.0
289,75.0
290,76.0
291,76.0
292,77.0
293,77.0
294,77.0
295,77.0
296,77.0
297,78.0
298,78.0
299,78.0
300,78.0
301,78.0
302,78.0
303,78.0
304,78.0
305,78.0
306,78.0
307,78.0
308,79.0
309,79.0
310,79.0
311,79.0
312,80.0
313,80.0
314,81.0
315,81.0
316,82.0
317,82.0
318,82.0
319,82.0
320,82.0
321,82.0
322,83.0
323,83.0
324,83.0
325,83.0
326,84.0
327,84.0
328,84.0
329,84.0
330,84.0
331,84.0
332,84.0
333,85.0
334,85.0
335,86.0
336,86.0
337,86.0
338,86.0
339,86.0
340,86.0
341,86.0
342,86.0
343,86.0
344,87.0
345,87.0
346,87.0
347,87.0
348,87.0
349,87.0
350,87.0
351,87.0
352,88.0
353,88.0
354,88.0
355,88.0
356,88.0
357,88.0
358,88.0
359,88.0
360,88.0
361,88.0
362,88.0
363,88.0
364,88.0
365,88.0
366,89.0
367,89.0
368,89.0
369,89.0
370,89.0
371,91.0
372,91.0
373,91.0
374,93.0
375,93.0
376,93.0
377,93.0
378,93.0
379,93.0
380,93.0
381,94.0
382,94.0
383,94.0
384,94.0
385,94.0
386,95.0
387,95.0
388,95.0
389,95.0
390,95.0
391,95.0
392,95.0
393,96.0
394,96.0
395,96.0
396,96.0
397,96.0
398,97.0
399,97.0
400,97.0
401,98.0
402,98.0
403,98.0
404,99.0
405,99.0
406,99.0
407,99.0
408,99.0
409,99.0
410,100.0
411,101.0
412,102.0
413,102.0
414,102.0
415,103.0
416,103.0
417,103.0
418,103.0
419,103.0
420,103.0
421,103.0
422,103.0
423,103.0
424,104.0
425,104.0
426,104.0
427,104.0
428,104.0
429,104.0
430,104.0
431,104.0
432,104.0
433,104.0
434,104.0
435,104.0
436,104.0
437,104.0
438,104.0
439,104.0
440,104.0
441,104.0
442,104.0
443,104.0
444,105.0
445,105.0
446,105.0
447,105.0
448,107.0
449,107.0
450,107.0
451,107.0
452,107.0
453,107.0
454,108.0
455,108.0
456,109.0
457,109.0
458,109.0
459,109.0
460,109.0
461,109.0
462,109.0
463,109.0
464,109.0
465,110.0
466,110.0
467,110.0
468,110.0
469,110.0
470,111.0
471,111.0
472,111.0
473,111.0
474,111.0
475,112.0
476,112.0
477,113.0
478,114.0
479,114.0
480,114.0
481,114.0
482,114.0
483,114.0
484,115.0
485,115.0
486,115.0
487,115.0
488,115.0
489,117.0
490,117.0
491,117.0
492,117.0
493,117.0
494,117.0
495,117.0
496,118.0
497,118.0
498,118.0
499,118.0
500,118.0
501,118.0
502,118.0
503,118.0
504,118.0
505,118.0
506,118.0
507,120.0
508,120.0
509,120.0
510,120.0
511,120.0
512,120.0
513,120.0
514,120.0
515,120.0
516,120.0
517,121.0
518,121.0
519,121.0
520,122.0
521,123.0
522,123.0
523,123.0
524,123.0
525,123.0
526,123.0
527,123.0
528,124.0
529,124.0
530,124.0
531,124.0
532,125.0
533,126.0
534,126.0
535,126.0
536,126.0
537,126.0
538,127.0
539,127.0
540,127.0
541,127.0
542,127.0
543,127.0
544,127.0
545,127.0
546,127.0
547,127.0
548,127.0
549,128.0
550,128.0
551,128.0
552,128.0
553,128.0
554,128.0
555,128.0
556,128.0
557,128.0
558,128.0
559,128.0
560,128.0
561,128.0
562,128.0
563,128.0
564,128.0
565,128.0
566,130.0
567,130.0
568,130.0
569,130.0
570,130.0
571,130.0
572,130.0
573,130.0
574,130.0
575,130.0
576,130.0
577,130.0
578,130.0
579,130.0
580,130.0
581,131.0
582,131.0
583,131.0
584,131.0
585,131.0
586,131.0
587,131.0
588,131.0
589,132.0
590,132.0
591,133.0
592,133.0
593,133.0
594,134.0
595,134.0
596,134.0
597,134.0
598,135.0
599,135.0
600,135.0
601,135.0
602,135.0
603,135.0
604,135.0
605,135.0
606,135.0
607,135.0
608,135.0
609,135.0
610,135.0
611,135.0
612,135.0
613,135.0
614,135.0
615,135.0
616,136.0
617,137.0
618,137.0
619,137.0
620,138.0
621,138.0
622,139.0
623,140.0
624,140.0
625,140.0
626,140.0
627,141.0
628,141.0
629,141.0
630,142.0
631,142.0
632,142.0
633,142.0
634,142.0
635,142.0
636,142.0
637,142.0
