Time(Iteration),CascadeUCB
0,17
1,35
2,48
3,65
4,81
5,94
6,108
7,120
8,139
9,157
10,174
11,190
12,203
13,218
14,230
15,249
16,267
17,281
18,301
19,318
20,337
21,350
22,366
23,380
24,401
25,417
26,435
27,452
28,467
29,480
30,498
31,515
32,533
33,547
34,563
35,577
36,590
37,600
38,616
39,630
40,646
41,659
42,674
43,688
44,707
45,724
46,736
47,750
48,765
49,781
50,796
51,812
52,827
53,844
54,857
55,877
56,891
57,905
58,916
59,929
60,944
61,964
62,984
63,996
64,1008
65,1020
66,1039
67,1059
68,1080
69,1100
70,1112
71,1126
72,1145
73,1164
74,1180
75,1197
76,1213
77,1225
78,1241
79,1256
80,1272
81,1289
82,1307
83,1320
84,1338
85,1356
86,1371
87,1391
88,1408
89,1423
90,1439
91,1454
92,1468
93,1484
94,1499
95,1516
96,1532
97,1544
98,1561
99,1572
100,1585
101,1599
102,1618
103,1632
104,1649
105,1667
106,1684
107,1695
108,1713
109,1727
110,1739
111,1754
112,1770
113,1780
114,1793
115,1808
116,1821
117,1832
118,1849
119,1867
120,1884
121,1897
122,1916
123,1935
124,1951
125,1962
126,1979
127,1991
128,2006
129,2022
130,2036
131,2052
132,2068
133,2082
134,2100
135,2115
136,2131
137,2149
138,2162
139,2175
140,2187
141,2202
142,2221
143,2235
144,2247
145,2262
146,2278
147,2296
148,2314
149,2326
150,2341
151,2352
152,2367
153,2385
154,2401
155,2415
156,2429
157,2447
158,2460
159,2480
160,2492
161,2510
162,2526
163,2546
164,2563
165,2573
166,2588
167,2610
168,2625
169,2643
170,2659
171,2676
172,2692
173,2707
174,2723
175,2739
176,2753
177,2770
178,2787
179,2800
180,2814
181,2828
182,2842
183,2858
184,2873
185,2888
186,2902
187,2918
188,2931
189,2947
190,2960
191,2976
192,2987
193,3005
194,3018
195,3030
196,3047
197,3066
198,3083
199,3098
200,3113
201,3129
202,3148
203,3168
204,3180
205,3198
206,3208
207,3224
208,3242
209,3256
210,3270
211,3285
212,3301
213,3317
214,3333
215,3350
216,3369
217,3386
218,3405
219,3417
220,3435
221,3450
222,3466
223,3479
224,3491
225,3506
226,3524
227,3541
228,3554
229,3566
230,3586
231,3608
232,3621
233,3640
234,3659
235,3676
236,3688
237,3707
238,3722
239,3743
240,3761
241,3776
242,3796
243,3808
244,3822
245,3843
246,3862
247,3877
248,3896
249,3909
250,3926
251,3940
252,3958
253,3972
254,3986
255,4005
256,4021
257,4036
258,4046
259,4061
260,4079
261,4092
262,4107
263,4120
264,4135
265,4153
266,4173
267,4191
268,4206
269,4223
270,4239
271,4254
272,4265
273,4280
274,4293
275,4314
276,4334
277,4350
278,4362
279,4379
280,4394
281,4407
282,4422
283,4439
284,4453
285,4471
286,4491
287,4504
288,4521
289,4536
290,4550
291,4562
292,4575
293,4593
294,4606
295,4625
296,4639
297,4658
298,4675
299,4692
300,4705
301,4717
302,4737
303,4758
304,4773
305,4789
306,4805
307,4822
308,4839
309,4856
310,4874
311,4886
312,4903
313,4918
314,4935
315,4948
316,4965
317,4976
318,4994
319,5009
320,5026
321,5043
322,5056
323,5075
324,5087
325,5103
326,5119
327,5137
328,5151
329,5168
330,5181
331,5201
332,5220
333,5237
334,5255
335,5273
336,5293
337,5314
338,5330
339,5345
340,5362
341,5379
342,5393
343,5412
344,5428
345,5445
346,5458
347,5472
348,5485
349,5503
350,5521
351,5536
352,5550
353,5568
354,5585
355,5602
356,5620
357,5636
358,5654
359,5669
360,5682
361,5700
362,5715
363,5730
364,5751
365,5770
366,5789
367,5809
368,5823
369,5837
370,5852
371,5868
372,5881
373,5896
374,5915
375,5935
376,5951
377,5970
378,5986
379,6000
380,6018
381,6035
382,6053
383,6067
384,6080
385,6096
386,6114
387,6132
388,6149
389,6166
390,6178
391,6196
392,6216
393,6233
394,6247
395,6264
396,6282
397,6299
398,6317
399,6335
400,6352
401,6370
402,6385
403,6401
404,6417
405,6437
406,6455
407,6470
408,6486
409,6501
410,6517
411,6531
412,6545
413,6565
414,6579
415,6595
416,6613
417,6630
418,6646
419,6663
420,6679
421,6692
422,6710
423,6727
424,6745
425,6762
426,6778
427,6793
428,6808
429,6826
430,6840
431,6860
432,6877
433,6894
434,6908
435,6924
436,6945
437,6961
438,6977
439,6995
440,7013
441,7023
442,7037
443,7049
444,7066
445,7082
446,7099
447,7111
448,7130
449,7146
450,7160
451,7177
452,7195
453,7215
454,7228
455,7246
456,7260
457,7280
458,7296
459,7310
460,7328
461,7345
462,7363
463,7378
464,7392
465,7411
466,7429
467,7447
468,7461
469,7477
470,7490
471,7508
472,7529
473,7548
474,7564
475,7579
476,7595
477,7614
478,7630
479,7650
480,7666
481,7683
482,7701
483,7720
484,7734
485,7750
486,7765
487,7784
488,7802
489,7818
490,7835
491,7852
492,7868
493,7880
494,7895
495,7912
496,7925
497,7941
498,7956
499,7973
500,7989
501,8005
502,8021
503,8037
504,8055
505,8068
506,8082
507,8100
508,8112
509,8127
510,8142
511,8160
512,8174
513,8190
514,8208
515,8224
516,8238
517,8255
518,8273
519,8292
520,8306
521,8324
522,8343
523,8359
524,8377
525,8395
526,8413
527,8430
528,8446
529,8463
530,8481
531,8497
532,8515
533,8534
534,8550
535,8568
536,8588
537,8602
538,8616
539,8632
540,8648
541,8663
542,8680
543,8701
544,8718
545,8740
546,8753
547,8770
548,8783
549,8801
550,8817
551,8836
552,8853
553,8869
554,8887
555,8900
556,8917
557,8931
558,8945
559,8961
560,8977
561,8997
562,9015
563,9029
564,9044
565,9065
566,9079
567,9096
568,9113
569,9127
570,9146
571,9158
572,9175
573,9188
574,9205
575,9219
576,9235
577,9251
578,9266
579,9279
580,9295
581,9310
582,9325
583,9344
584,9362
585,9379
586,9400
587,9419
588,9435
589,9454
590,9466
591,9486
592,9501
593,9518
594,9536
595,9553
596,9569
597,9586
598,9604
599,9622
600,9642
601,9656
602,9672
603,9689
604,9705
605,9716
606,9735
607,9753
608,9769
609,9783
610,9802
611,9821
612,9832
613,9851
614,9866
615,9883
616,9903
617,9919
618,9934
619,9948
620,9965
621,9978
622,9997
623,10013
624,10025
625,10040
626,10057
627,10074
628,10087
629,10100
630,10118
631,10134
632,10151
633,10168
634,10184
635,10201
636,10218
637,10232
638,10250
639,10264
640,10278
641,10295
642,10315
643,10331
644,10351
645,10365
646,10379
647,10397
648,10414
649,10430
650,10446
651,10465
652,10482
653,10497
654,10509
655,10523
656,10541
657,10562
658,10583
659,10597
660,10611
661,10627
662,10641
663,10662
664,10677
665,10693
666,10708
667,10725
668,10742
669,10758
670,10773
671,10788
672,10802
673,10820
674,10837
675,10851
676,10868
677,10888
678,10904
679,10919
680,10933
681,10954
682,10970
683,10988
684,11003
685,11018
686,11036
687,11049
688,11067
689,11084
690,11099
691,11114
692,11129
693,11147
694,11166
695,11184
696,11197
697,11212
698,11226
699,11238
700,11254
701,11272
702,11289
703,11303
704,11323
705,11338
706,11353
707,11369
708,11387
709,11401
710,11416
711,11432
712,11450
713,11466
714,11480
715,11491
716,11510
717,11527
718,11543
719,11561
720,11577
721,11589
722,11606
723,11623
724,11641
725,11655
726,11666
727,11685
728,11702
729,11721
730,11733
731,11748
732,11765
733,11781
734,11796
735,11817
736,11832
737,11846
738,11864
739,11880
740,11896
741,11917
742,11936
743,11954
744,11967
745,11978
746,11992
747,12005
748,12021
749,12038
750,12054
751,12064
752,12080
753,12095
754,12110
755,12131
756,12145
757,12158
758,12176
759,12192
760,12204
761,12216
762,12232
763,12246
764,12260
765,12277
766,12291
767,12305
768,12325
769,12342
770,12358
771,12375
772,12391
773,12406
774,12421
775,12436
776,12459
777,12477
778,12492
779,12508
780,12521
781,12537
782,12555
783,12565
784,12581
785,12595
786,12616
787,12637
788,12648
789,12666
790,12681
791,12698
792,12715
793,12730
794,12743
795,12759
796,12779
797,12792
798,12810
799,12826
800,12845
801,12860
802,12876
803,12894
804,12915
805,12931
806,12946
807,12964
808,12980
809,12992
810,13007
811,13026
812,13042
813,13059
814,13074
815,13090
816,13105
817,13123
818,13139
819,13161
820,13175
821,13190
822,13204
823,13216
824,13234
825,13252
826,13269
827,13287
828,13301
829,13319
830,13334
831,13348
832,13367
833,13389
834,13406
835,13423
836,13442
837,13459
838,13470
839,13487
840,13503
841,13519
842,13537
843,13555
844,13570
845,13586
846,13603
847,13617
848,13632
849,13649
850,13664
851,13684
852,13701
853,13718
854,13734
855,13753
856,13765
857,13781
858,13801
859,13814
860,13831
861,13842
862,13860
863,13878
864,13896
865,13907
866,13920
867,13934
868,13949
869,13963
870,13981
871,13998
872,14012
873,14031
874,14046
875,14058
876,14075
877,14088
878,14103
879,14120
880,14139
881,14157
882,14171
883,14183
884,14197
885,14213
886,14228
887,14243
888,14255
889,14276
890,14291
891,14308
892,14324
893,14340
894,14352
895,14373
896,14388
897,14406
898,14425
899,14440
900,14458
901,14473
902,14492
903,14510
904,14525
905,14538
906,14561
907,14579
908,14596
909,14611
910,14625
911,14646
912,14662
913,14678
914,14696
915,14711
916,14725
917,14738
918,14754
919,14773
920,14790
921,14807
922,14826
923,14847
924,14864
925,14877
926,14897
927,14909
928,14922
929,14939
930,14953
931,14970
932,14982
933,15002
934,15018
935,15034
936,15049
937,15068
938,15084
939,15101
940,15118
941,15135
942,15154
943,15171
944,15186
945,15203
946,15216
947,15234
948,15249
949,15265
950,15280
951,15293
952,15311
953,15329
954,15351
955,15368
956,15388
957,15404
958,15420
959,15436
960,15453
961,15473
962,15485
963,15501
964,15517
965,15535
966,15553
967,15572
968,15588
969,15604
970,15621
971,15640
972,15660
973,15678
974,15696
975,15707
976,15721
977,15740
978,15750
979,15767
980,15782
981,15801
982,15821
983,15842
984,15858
985,15875
986,15891
987,15908
988,15919
989,15933
990,15950
991,15965
992,15982
993,15995
994,16013
995,16030
996,16047
997,16064
998,16085
999,16103
1000,16116
1001,16134
1002,16152
1003,16169
1004,16184
1005,16198
1006,16211
1007,16225
1008,16241
1009,16255
1010,16272
1011,16287
1012,16303
1013,16320
1014,16339
1015,16353
1016,16370
1017,16387
1018,16398
1019,16413
1020,16429
1021,16445
1022,16457
1023,16472
1024,16489
1025,16505
1026,16525
1027,16547
1028,16566
1029,16577
1030,16591
1031,16607
1032,16623
1033,16637
1034,16651
1035,16669
1036,16686
1037,16698
1038,16714
1039,16731
1040,16749
1041,16761
1042,16778
1043,16791
1044,16809
1045,16823
1046,16840
1047,16854
1048,16866
1049,16881
1050,16896
1051,16911
1052,16926
1053,16942
1054,16956
1055,16971
1056,16983
1057,16999
1058,17014
1059,17031
1060,17049
1061,17066
1062,17083
1063,17100
1064,17114
1065,17128
1066,17147
1067,17163
1068,17179
1069,17194
1070,17211
1071,17227
1072,17247
1073,17265
1074,17279
1075,17294
1076,17311
1077,17328
1078,17346
1079,17364
1080,17383
1081,17397
1082,17410
1083,17424
1084,17443
1085,17459
1086,17476
1087,17491
1088,17504
1089,17512
1090,17528
1091,17547
1092,17561
1093,17577
1094,17592
1095,17606
1096,17624
1097,17641
1098,17660
1099,17677
1100,17691
1101,17711
1102,17726
1103,17745
1104,17766
1105,17780
1106,17797
1107,17809
1108,17823
1109,17840
1110,17860
1111,17874
1112,17886
1113,17902
1114,17918
1115,17934
1116,17949
1117,17965
1118,17984
1119,17996
1120,18008
1121,18025
1122,18045
1123,18060
1124,18075
1125,18087
1126,18103
1127,18122
1128,18139
1129,18151
1130,18168
1131,18181
1132,18198
1133,18214
1134,18231
1135,18247
1136,18263
1137,18277
1138,18288
1139,18301
1140,18313
1141,18331
1142,18346
1143,18359
1144,18374
1145,18391
1146,18407
1147,18418
1148,18433
1149,18446
1150,18461
1151,18482
1152,18495
1153,18512
1154,18528
1155,18547
1156,18560
1157,18577
1158,18591
1159,18603
1160,18622
1161,18634
1162,18646
1163,18665
1164,18680
1165,18697
1166,18708
1167,18726
1168,18743
1169,18756
1170,18771
1171,18786
1172,18799
1173,18813
1174,18828
1175,18842
1176,18859
1177,18873
1178,18887
1179,18902
1180,18919
1181,18932
1182,18948
1183,18965
1184,18978
1185,18997
1186,19012
1187,19028
1188,19039
1189,19058
1190,19073
1191,19094
1192,19111
1193,19124
1194,19140
1195,19156
1196,19174
1197,19189
1198,19202
1199,19219
1200,19235
1201,19251
1202,19268
1203,19283
1204,19300
1205,19321
1206,19336
1207,19350
1208,19367
1209,19386
1210,19404
1211,19418
1212,19428
1213,19441
1214,19458
1215,19473
1216,19488
1217,19505
1218,19522
1219,19541
1220,19560
1221,19576
1222,19592
1223,19606
1224,19620
1225,19638
1226,19655
1227,19671
1228,19690
1229,19706
1230,19724
1231,19741
1232,19759
1233,19775
1234,19792
1235,19810
1236,19822
1237,19838
1238,19858
1239,19870
1240,19885
1241,19902
1242,19916
1243,19933
1244,19948
1245,19966
1246,19985
1247,20001
1248,20017
1249,20031
1250,20053
1251,20066
1252,20084
1253,20099
1254,20117
1255,20131
1256,20149
1257,20169
1258,20183
1259,20200
1260,20218
1261,20234
1262,20253
1263,20267
1264,20286
1265,20306
1266,20325
1267,20345
1268,20365
1269,20381
1270,20395
1271,20416
1272,20431
1273,20446
1274,20462
1275,20477
1276,20495
1277,20512
1278,20528
1279,20544
1280,20562
1281,20579
1282,20594
1283,20609
1284,20624
1285,20642
1286,20662
1287,20681
1288,20700
1289,20718
1290,20734
1291,20755
1292,20772
1293,20790
1294,20806
1295,20824
1296,20838
1297,20855
1298,20871
1299,20891
1300,20910
1301,20927
1302,20946
1303,20961
1304,20978
1305,20995
1306,21012
1307,21026
1308,21042
1309,21061
1310,21076
1311,21092
1312,21109
1313,21125
1314,21141
1315,21160
1316,21178
1317,21191
1318,21207
1319,21226
1320,21242
1321,21261
1322,21276
1323,21295
1324,21311
1325,21327
1326,21341
1327,21355
1328,21371
1329,21389
1330,21403
1331,21424
1332,21443
1333,21462
1334,21477
1335,21494
1336,21513
1337,21525
1338,21542
1339,21556
1340,21574
1341,21592
