Time(Iteration),CascadeUCB
0,1.0
1,1.0
2,4.0
3,4.0
4,4.0
5,4.0
6,4.0
7,4.0
8,4.0
9,4.0
10,5.0
11,7.0
12,7.0
13,7.0
14,8.0
15,8.0
16,8.0
17,8.0
18,9.0
19,9.0
20,10.0
21,11.0
22,13.0
23,13.0
24,13.0
25,15.0
26,15.0
27,15.0
28,15.0
29,15.0
30,15.0
31,15.0
32,15.0
33,17.0
34,18.0
35,18.0
36,19.0
37,19.0
38,19.0
39,23.0
40,23.0
41,24.0
42,24.0
43,24.0
44,24.0
45,25.0
46,25.0
47,25.0
48,25.0
49,27.0
50,27.0
51,27.0
52,27.0
53,27.0
54,27.0
55,27.0
56,28.0
57,28.0
58,28.0
59,28.0
60,28.0
61,28.0
62,28.0
63,29.0
64,29.0
65,30.0
66,31.0
67,31.0
68,31.0
69,32.0
70,33.0
71,34.0
72,36.0
73,36.0
74,36.0
75,36.0
76,37.0
77,37.0
78,37.0
79,37.0
80,38.0
81,39.0
82,39.0
83,40.0
84,40.0
85,41.0
86,43.0
87,43.0
88,43.0
89,44.0
90,45.0
91,47.0
92,48.0
93,49.0
94,50.0
95,52.0
96,53.0
97,53.0
98,54.0
99,55.0
100,56.0
101,56.0
102,56.0
103,56.0
104,56.0
105,57.0
106,57.0
107,58.0
108,59.0
109,59.0
110,61.0
111,61.0
112,61.0
113,62.0
114,63.0
115,63.0
116,63.0
117,64.0
118,64.0
119,64.0
120,66.0
121,67.0
122,68.0
123,68.0
124,68.0
125,68.0
126,68.0
127,68.0
128,69.0
129,69.0
130,70.0
131,71.0
132,71.0
133,71.0
134,72.0
135,72.0
136,73.0
137,73.0
138,73.0
139,74.0
140,75.0
141,75.0
142,75.0
143,77.0
144,80.0
145,80.0
146,82.0
147,82.0
148,84.0
149,86.0
150,86.0
151,86.0
152,86.0
153,86.0
154,86.0
155,86.0
156,86.0
157,87.0
158,87.0
159,87.0
160,87.0
161,87.0
162,89.0
163,89.0
164,89.0
165,89.0
166,90.0
167,91.0
168,91.0
169,91.0
170,91.0
171,91.0
172,92.0
173,92.0
174,92.0
175,93.0
176,93.0
177,93.0
178,93.0
179,94.0
180,94.0
181,95.0
182,96.0
183,96.0
184,96.0
185,97.0
186,97.0
187,97.0
188,99.0
189,99.0
190,99.0
191,99.0
192,99.0
193,99.0
194,99.0
195,99.0
196,100.0
197,101.0
198,101.0
199,101.0
200,103.0
201,103.0
202,104.0
203,104.0
204,104.0
205,105.0
206,105.0
