Time(Iteration),CascadeUCB
0,0.0
1,1.0
2,1.0
3,2.0
4,3.0
5,3.0
6,5.0
7,5.0
8,5.0
9,5.0
10,5.0
11,5.0
12,5.0
13,5.0
14,5.0
15,5.0
16,5.0
17,6.0
18,6.0
19,6.0
20,7.0
21,7.0
22,7.0
23,7.0
24,7.0
25,7.0
26,7.0
27,7.0
28,7.0
29,7.0
30,7.0
31,7.0
32,7.0
33,7.0
34,7.0
35,7.0
36,8.0
37,8.0
38,8.0
39,8.0
40,8.0
41,8.0
42,9.0
43,9.0
44,10.0
45,11.0
46,11.0
47,12.0
48,13.0
49,13.0
50,13.0
51,13.0
52,13.0
53,14.0
54,15.0
55,15.0
56,15.0
57,15.0
58,16.0
59,16.0
60,16.0
61,16.0
62,17.0
63,18.0
64,19.0
65,19.0
66,20.0
67,21.0
68,21.0
69,21.0
70,21.0
71,21.0
72,21.0
73,22.0
74,22.0
75,22.0
76,22.0
77,22.0
78,23.0
79,23.0
80,24.0
81,24.0
82,25.0
83,25.0
84,25.0
85,25.0
86,25.0
87,26.0
88,26.0
89,26.0
90,26.0
91,26.0
92,27.0
93,27.0
94,27.0
95,28.0
96,30.0
97,31.0
98,31.0
99,31.0
100,33.0
101,33.0
102,35.0
103,35.0
104,37.0
105,37.0
106,38.0
107,38.0
108,38.0
109,39.0
110,39.0
111,39.0
112,39.0
113,39.0
114,40.0
115,40.0
116,40.0
117,41.0
118,42.0
119,42.0
120,44.0
121,44.0
122,45.0
123,45.0
124,45.0
125,45.0
126,45.0
127,46.0
128,46.0
129,47.0
130,49.0
131,49.0
132,49.0
133,50.0
134,51.0
135,51.0
136,52.0
137,53.0
138,53.0
139,53.0
140,53.0
141,54.0
142,54.0
143,57.0
144,57.0
145,57.0
146,58.0
147,58.0
148,58.0
149,58.0
150,58.0
151,58.0
152,58.0
153,59.0
154,59.0
155,59.0
156,59.0
157,59.0
158,59.0
159,59.0
160,59.0
161,60.0
162,62.0
163,64.0
164,64.0
165,65.0
166,65.0
167,65.0
168,65.0
169,66.0
170,67.0
171,69.0
172,69.0
173,72.0
174,72.0
175,73.0
176,73.0
177,73.0
178,73.0
179,73.0
180,73.0
181,73.0
182,73.0
183,73.0
184,73.0
185,73.0
186,73.0
187,73.0
188,73.0
189,73.0
190,73.0
191,74.0
192,74.0
193,75.0
194,77.0
195,77.0
196,77.0
197,77.0
198,77.0
199,77.0
200,77.0
201,77.0
202,77.0
203,77.0
204,77.0
205,77.0
206,77.0
207,78.0
208,79.0
209,79.0
210,79.0
211,79.0
212,79.0
213,79.0
214,79.0
215,79.0
216,79.0
217,79.0
218,79.0
219,79.0
220,79.0
221,80.0
222,81.0
223,81.0
224,81.0
225,81.0
226,82.0
227,82.0
228,82.0
229,82.0
230,82.0
231,82.0
232,82.0
233,82.0
234,82.0
235,82.0
236,83.0
237,83.0
238,84.0
239,85.0
240,86.0
241,86.0
242,86.0
243,86.0
244,86.0
245,86.0
246,86.0
247,86.0
248,86.0
249,86.0
250,86.0
251,86.0
252,86.0
253,86.0
254,86.0
255,86.0
256,86.0
257,86.0
258,87.0
259,87.0
260,87.0
261,87.0
262,87.0
263,87.0
264,88.0
265,89.0
266,90.0
267,90.0
268,91.0
269,91.0
270,91.0
271,91.0
272,93.0
273,93.0
274,95.0
275,96.0
276,96.0
277,96.0
278,96.0
279,96.0
280,97.0
281,98.0
282,98.0
283,98.0
284,98.0
285,99.0
286,100.0
287,100.0
288,100.0
289,100.0
290,100.0
291,100.0
292,100.0
293,100.0
294,101.0
295,102.0
296,102.0
297,102.0
298,102.0
299,102.0
300,102.0
301,103.0
302,103.0
303,103.0
304,103.0
305,104.0
306,106.0
307,106.0
308,106.0
309,106.0
310,106.0
311,106.0
312,106.0
313,106.0
314,106.0
315,106.0
316,107.0
317,107.0
318,107.0
319,107.0
320,107.0
321,107.0
322,108.0
323,108.0
324,108.0
325,108.0
326,108.0
327,109.0
328,109.0
329,109.0
330,110.0
331,110.0
332,110.0
333,110.0
334,110.0
335,110.0
336,110.0
337,110.0
338,110.0
339,111.0
340,111.0
341,111.0
342,114.0
343,115.0
344,116.0
345,117.0
346,117.0
347,117.0
348,119.0
349,119.0
350,119.0
351,119.0
352,120.0
353,120.0
354,120.0
355,121.0
356,121.0
357,121.0
358,121.0
359,121.0
360,121.0
361,121.0
362,121.0
363,122.0
364,124.0
365,124.0
366,124.0
367,124.0
368,125.0
369,125.0
370,126.0
371,126.0
372,126.0
373,126.0
374,127.0
375,127.0
376,127.0
377,127.0
378,127.0
379,127.0
380,128.0
381,129.0
382,129.0
383,130.0
384,130.0
385,130.0
386,131.0
387,131.0
388,132.0
389,132.0
390,132.0
391,132.0
392,132.0
393,132.0
394,132.0
395,133.0
396,133.0
397,134.0
398,134.0
399,134.0
400,134.0
401,134.0
402,134.0
403,134.0
404,134.0
405,134.0
406,134.0
407,135.0
408,135.0
409,135.0
410,135.0
411,135.0
412,135.0
413,135.0
414,136.0
415,136.0
416,136.0
417,136.0
418,136.0
419,136.0
420,136.0
421,137.0
422,137.0
423,138.0
424,138.0
425,138.0
426,139.0
427,139.0
428,139.0
429,139.0
430,140.0
431,140.0
432,140.0
433,140.0
434,140.0
435,140.0
436,140.0
437,140.0
438,140.0
439,140.0
440,140.0
441,140.0
442,140.0
443,140.0
444,141.0
445,141.0
446,141.0
447,141.0
448,141.0
449,141.0
450,142.0
451,143.0
452,144.0
453,144.0
454,144.0
455,144.0
456,144.0
457,144.0
458,144.0
459,144.0
460,144.0
461,144.0
462,144.0
463,145.0
464,146.0
465,146.0
466,146.0
467,147.0
468,148.0
469,149.0
470,150.0
471,150.0
472,152.0
473,153.0
474,153.0
475,153.0
476,153.0
477,153.0
478,154.0
479,155.0
480,156.0
481,156.0
482,156.0
483,156.0
484,156.0
485,157.0
486,157.0
487,157.0
488,157.0
489,157.0
490,157.0
491,157.0
492,157.0
493,157.0
494,157.0
495,158.0
496,160.0
497,160.0
498,160.0
499,160.0
500,160.0
501,160.0
502,161.0
503,162.0
504,162.0
505,163.0
506,163.0
507,163.0
508,163.0
509,163.0
510,163.0
511,165.0
512,165.0
513,166.0
514,166.0
515,166.0
516,167.0
517,168.0
518,169.0
519,170.0
520,170.0
521,171.0
522,171.0
523,171.0
524,171.0
525,171.0
526,171.0
527,172.0
528,172.0
529,173.0
530,173.0
531,173.0
532,175.0
533,176.0
534,176.0
535,176.0
536,176.0
537,176.0
538,176.0
539,177.0
540,177.0
541,177.0
542,177.0
543,177.0
544,178.0
545,179.0
546,179.0
547,179.0
548,179.0
549,180.0
550,180.0
551,180.0
552,180.0
553,180.0
554,181.0
555,182.0
556,183.0
557,183.0
558,183.0
559,183.0
560,183.0
561,183.0
562,183.0
563,184.0
564,184.0
565,185.0
566,185.0
567,186.0
568,187.0
569,188.0
570,189.0
571,189.0
572,189.0
573,189.0
574,190.0
575,191.0
576,192.0
577,192.0
578,192.0
579,192.0
580,192.0
581,192.0
582,192.0
583,192.0
584,193.0
585,193.0
586,193.0
587,193.0
588,193.0
589,195.0
590,195.0
591,195.0
592,196.0
593,196.0
594,196.0
595,196.0
596,196.0
597,196.0
598,196.0
599,196.0
600,197.0
601,197.0
602,198.0
603,199.0
604,199.0
605,199.0
606,201.0
607,201.0
608,202.0
609,202.0
610,202.0
611,202.0
612,202.0
613,202.0
614,202.0
615,202.0
616,202.0
617,202.0
618,202.0
619,202.0
620,202.0
621,202.0
622,204.0
623,204.0
624,205.0
625,205.0
626,205.0
627,206.0
628,208.0
629,208.0
630,209.0
631,209.0
632,209.0
633,209.0
634,209.0
635,209.0
636,209.0
637,209.0
