Time(Iteration),LinUCBCoTheta,,,,,,
0,0.743648303148,,,,,,
1,0.729250552401,,,,,,
2,0.713664623863,,,,,,
3,0.700187374846,,,,,,
4,0.689682478798,,,,,,
5,0.651298048098,,,,,,
6,0.629119028426,,,,,,
7,0.607430267767,,,,,,
8,0.570599610102,,,,,,
9,0.564995265252,,,,,,
10,0.543218999188,,,,,,
11,0.516804201603,,,,,,
12,0.497582997461,,,,,,
13,0.486333400601,,,,,,
14,0.465684035855,,,,,,
15,0.438377156925,,,,,,
16,0.401373664652,,,,,,
17,0.387495469711,,,,,,
18,0.371139735815,,,,,,
19,0.344039861134,,,,,,
20,0.334586377188,,,,,,
21,0.321000841412,,,,,,
22,0.313416026507,,,,,,
23,0.296475178289,,,,,,
24,0.287063684607,,,,,,
25,0.277207416523,,,,,,
26,0.261722475423,,,,,,
27,0.254772989133,,,,,,
28,0.251282016568,,,,,,
29,0.242460328407,,,,,,
30,0.233868370144,,,,,,
31,0.231214522795,,,,,,
32,0.217191018559,,,,,,
33,0.21358075634,,,,,,
34,0.205637210216,,,,,,
35,0.203013309342,,,,,,
36,0.20076055256,,,,,,
37,0.19498959248,,,,,,
38,0.191215734323,,,,,,
39,0.187428626199,,,,,,
40,0.18421648641,,,,,,
41,0.182118103793,,,,,,
42,0.179823070481,,,,,,
43,0.178994151837,,,,,,
44,0.178832618114,,,,,,
45,0.175304206523,,,,,,
46,0.166121822521,,,,,,
47,0.15930945704,,,,,,
48,0.1543811557,,,,,,
49,0.15342095201,,,,,,
50,0.152909088877,,,,,,
51,0.152743603252,,,,,,
52,0.150056138522,,,,,,
53,0.139807273007,,,,,,
54,0.134379252389,,,,,,
55,0.133501506949,,,,,,
56,0.130168552422,,,,,,
57,0.128502500119,,,,,,
58,0.126368882557,,,,,,
59,0.12627449405,,,,,,
60,0.123442641684,,,,,,
61,0.120779414515,,,,,,
62,0.119149129564,,,,,,
63,0.114892173411,,,,,,
64,0.113683535032,,,,,,
65,0.112895635182,,,,,,
66,0.111643373695,,,,,,
67,0.110103952004,,,,,,
68,0.10945625019,,,,,,
69,0.107472555588,,,,,,
70,0.107333261144,,,,,,
71,0.10683847105,,,,,,
72,0.105992291041,,,,,,
73,0.104653001096,,,,,,
74,0.101770544909,,,,,,
75,0.101521345464,,,,,,
76,0.100696179663,,,,,,
77,0.0998884369459,,,,,,
78,0.0996232507613,,,,,,
79,0.0971414591466,,,,,,
80,0.0968123286361,,,,,,
81,0.0953927514914,,,,,,
82,0.0939458099702,,,,,,
83,0.0921279721224,,,,,,
84,0.0917118412529,,,,,,
85,0.0903533219517,,,,,,
86,0.089605909214,,,,,,
87,0.0889349243194,,,,,,
88,0.0880751920094,,,,,,
89,0.0874002863805,,,,,,
90,0.0866064612343,,,,,,
91,0.0861207692544,,,,,,
92,0.0849028870283,,,,,,
93,0.08494457651,,,,,,
94,0.0845380891412,,,,,,
95,0.084171034325,,,,,,
96,0.0818625260286,,,,,,
97,0.0814892058349,,,,,,
98,0.080222173923,,,,,,
99,0.0799375645011,,,,,,
